LOAN_ID,PD_RISK_RATING,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15
ZZZ000156,1,CRE Construction,0.988167447,0.280891668,1158756.032,0.790533957,0.384638397,116.0721419,0.260315763,-3.04340644,0.914844086,1.17439067,0.674677935,C,R567,Yes
ZZZ000157,6,CRE Construction,0.601897546,0.85767585,778843.7898,0.481518037,0.111108258,89.02720398,0.41025802,0.059715664,1.180407201,1.203349053,0.543758451,B,Z009,Yes
ZZZ000158,2,CRE Construction,0.998740808,0.44151878,1170679.55,0.798992646,0.885244728,115.4261485,0.85782436,7.150863301,8.407632675,1.307279735,0.630134918,B,X456,No
ZZZ000159,1,C&I,0.375599377,0.570153229,1078156.199,0.300479501,0.007956411,98.7241517,0.276742529,-6.565456367,23.40704015,1.168171789,0.894338216,A,Z009,Yes
ZZZ000160,8,C&I,0.555126631,0.633739776,833707.0963,0.444101305,0.448816801,99.58023921,0.113738915,-10.18460223,1.871338984,1.162878097,0.503858838,C,Y237,Yes
ZZZ000161,7,CRE Construction,0.429443963,0.249035112,898791.4403,0.34355517,0.256371529,106.0336324,0.375348451,0.832206518,4.015186909,1.110880636,0.847357659,A,X456,Yes
ZZZ000162,5,CRE Permanent,0.575877781,0.336937703,948680.0583,0.460702225,0.086525004,97.84606821,0.213885824,-5.549240826,1.668840041,1.22048778,0.763812579,C,R567,Yes
ZZZ000163,5,CRE Construction,0.432507397,0.599409405,888357.7301,0.346005918,0.497744967,102.0786916,0.716236635,2.879925483,3.065819938,1.281792131,0.233437439,B,T982,Yes
ZZZ000164,1,CRE Permanent,,0.29972594,1085242.82,0.179876611,0.058703125,104.1677241,0.587509516,-3.28025417,0.354232325,1.004413254,0.86520904,A,X456,Yes
ZZZ000165,1,C&I,0.084984738,0.950809083,903804.3163,0.06798779,0.102433616,98.98463103,0.052498954,-0.18083965,1.504406865,1.020568195,0.232524844,A,R567,No
ZZZ000166,5,C&I,,0.832143518,874034.1353,0.509838608,0.203245034,95.46563417,0.877430378,0.705797646,0.350669688,1.112489212,0.251897404,C,X456,Yes
ZZZ000167,2,C&I,0.43101637,0.466120885,1210595.256,0.344813096,0.640402894,89.62253415,0.44055509,-3.67111488,0.390947048,1.320532474,0.976233622,A,Y237,Yes
ZZZ000168,5,CRE Construction,0.072716094,0.064375505,989196.9973,0.058172875,0.451834777,98.35247745,0.776887041,-0.527887379,28.49332577,1.5728733,0.2183632,A,Z009,Yes
ZZZ000169,6,CRE Construction,0.802402019,0.8772132,835648.0276,0.641921615,0.848571074,100.5049081,0.165320705,1.020333661,0.150126568,1.59414407,0.073112127,B,R567,No
ZZZ000170,2,C&I,0.325278303,0.946294294,1059323.599,0.260222643,0.81369191,98.59310464,0.307917163,-4.221169796,1.58673921,1.004612948,0.454898261,B,X456,Yes
ZZZ000171,4,C&I,0.757289035,0.465616119,989861.8774,0.605831228,0.884323341,86.91975016,0.073326293,1.13995767,0.417635752,1.005701906,0.110494311,A,R567,Yes
ZZZ000172,5,CRE Construction,0.584271517,0.495698533,911954.134,0.467417214,0.46007311,98.93848375,0.394990722,6.879244677,3.223663415,1.096877371,0.049149845,A,X456,Yes
ZZZ000173,2,C&I,0.708839407,0.9220062,1079064.087,0.567071525,0.907690611,107.782446,0.428910366,9.289810122,0.318178164,1.002280798,0.025370352,C,Y237,Yes
ZZZ000174,4,CRE Permanent,,0.499994079,956476.1369,0.341580613,0.891731815,103.3996457,0.682796291,-0.467081556,3.431857216,1.097271317,0.837423182,B,R567,No
ZZZ000175,1,CRE Construction,0.343572702,0.610004351,1013340.608,0.274858162,0.672416975,102.5183326,0.479587854,0.54027926,0.249904827,1.196369966,0.256435137,C,T982,Yes
ZZZ000176,3,CRE Permanent,0.759119985,0.431135386,954972.0032,0.607295988,0.12299749,92.7682653,0.400511866,-3.705917901,0.574078524,1.18473597,0.551129631,A,Z009,No
ZZZ000177,1,CRE Construction,0.424030208,0.857833763,1066516.451,0.339224166,0.199382392,119.4131281,0.477961981,-2.641960755,0.377094227,1.050412276,0.383339973,C,Y237,Yes
ZZZ000178,1,C&I,0.560887254,0.720124209,1009033.101,0.448709803,0.729140423,89.22860828,0.281260405,-2.847023473,1.714619763,1.131943454,0.171506045,B,Y237,Yes
ZZZ000179,5,CRE Construction,0.116135774,0.751136098,869836.4578,0.09290862,0.243710192,102.9529571,0.369525437,-0.068301814,0.275277491,1.015196625,0.035232723,A,Y237,No
ZZZ000180,5,CRE Permanent,0.303021798,0.12589999,954866.0782,0.242417438,0.349987147,95.22163773,0.600493747,3.393071419,1.28328191,1.005549949,0.323126487,C,T982,Yes
ZZZ000181,3,CRE Permanent,,0.696502322,936074.3626,0.383042149,0.638445075,109.9510334,0.206067981,-1.07354797,0.38611429,1.007880346,0.123906909,C,Y237,Yes
ZZZ000182,5,CRE Permanent,0.344830547,0.64432798,780989.6396,0.275864437,0.249349567,103.8877292,0.518864326,-0.956279931,0.870700089,1.179884152,0.744244182,A,R567,Yes
ZZZ000183,5,CRE Construction,0.60071414,0.966999908,925203.4185,0.480571312,0.687888361,101.9989324,0.929672685,-1.03466331,1.186412942,1.012185055,0.108043176,B,Y237,No
ZZZ000184,2,CRE Permanent,0.076083323,0.482684329,970691.4464,0.060866659,0.705887914,103.6798073,0.457417457,3.367763704,2.679926845,1.367868819,0.568673994,B,R567,No
ZZZ000185,1,CRE Construction,0.955992611,0.733566608,1121709.623,0.764794089,0.232261787,98.70570635,0.668310512,-5.804344559,0.33552044,1.174874132,0.097776627,A,Y237,No
ZZZ000186,2,C&I,0.022206823,0.188492201,1120662.144,0.017765458,0.12098403,89.38925161,0.659843192,2.378933672,0.25712142,1.26490565,0.692146131,C,Y237,Yes
ZZZ000187,3,CRE Permanent,0.841710632,0.159909212,960754.6785,0.673368506,0.943622868,91.50295994,0.801345168,2.478231769,1.87547398,1.271181927,0.011531484,C,R567,Yes
ZZZ000188,1,C&I,0.632442449,0.648560614,1123612.002,0.505953959,0.791237881,93.98418298,0.725550379,3.100097392,1.212411005,1.08222318,0.674134442,B,Z009,No
ZZZ000189,1,C&I,0.310094165,0.932881466,,0.248075332,0.510482007,103.3061139,0.660707033,5.358748396,7.071118999,1.084434945,0.085663782,C,T982,No
ZZZ000190,4,C&I,0.742569366,0.638614005,,0.594055493,0.212596097,90.37685646,0.103710823,-3.768349627,6.773768485,1.098161909,0.798264113,A,X456,Yes
ZZZ000191,1,CRE Construction,0.638911314,0.501275382,1074702.206,0.511129051,0.154506763,99.98563703,0.36663375,-13.30654852,0.653555765,1.044986947,0.262130615,A,R567,No
ZZZ000192,1,CRE Construction,0.992515987,0.82444125,1052792.258,0.79401279,0.950008833,107.4156437,0.79406039,-11.19641073,1.867586893,1.068336174,0.770734323,C,R567,No
ZZZ000193,5,CRE Permanent,0.128269788,0.748383379,892187.285,0.102615831,0.599641524,109.7949316,0.065192736,0.765044628,0.310275983,1.001225123,0.406248383,C,Y237,Yes
ZZZ000194,2,CRE Construction,0.883239578,0.320137016,1120619.183,0.706591662,0.958931884,92.82629166,0.140017658,-4.99900815,1.991673167,1.158566067,0.959708757,C,Y237,No
ZZZ000195,2,C&I,0.810083388,0.074428981,1102943.504,0.64806671,0.826234908,120.5649829,0.905360169,3.595619888,1.037129008,1.003562235,0.197912679,A,X456,Yes
ZZZ000196,4,CRE Construction,0.821851178,0.897586758,892000.3314,0.657480943,0.900351149,111.5509249,0.588017466,0.992511709,0.980703665,1.285837249,0.852842672,B,R567,Yes
ZZZ000197,3,C&I,0.834702662,0.709801197,898443.1079,0.66776213,0.859300426,108.5635482,0.980168762,2.083486461,5.454704273,1.100128802,0.732914864,B,R567,Yes
ZZZ000198,1,CRE Construction,0.732732221,0.987850395,1033005.738,0.586185776,0.589627425,110.1066148,0.753580263,-1.657207281,0.150455252,1.316135186,0.284665393,A,Y237,No
ZZZ000199,7,C&I,0.983044024,0.215013565,,0.786435219,0.910063864,108.5579307,0.99567795,2.437681854,0.702472396,1.037190773,0.582691924,C,X456,No
ZZZ000200,3,C&I,0.639204583,0.264084428,1003042.403,0.511363666,0.06378538,113.0439806,0.298619499,10.78274692,0.840949076,1.071933689,0.937866234,A,T982,Yes
ZZZ000201,2,CRE Construction,0.660754634,0.179974733,1076739.299,0.528603707,0.216356482,111.0355156,0.686056514,0.342186998,0.570038341,1.035594239,0.246294069,A,T982,Yes
ZZZ000202,1,C&I,0.528359378,0.491312679,1059420.998,0.422687502,0.332716153,99.68775424,0.330586743,-7.259041558,0.267253032,1.153254097,0.019502329,C,Y237,No
ZZZ000203,3,CRE Construction,0.317493821,0.704950437,929169.7838,0.253995057,0.075664671,95.25067672,0.945970103,5.976756776,32.02702016,1.008410061,0.638590441,B,X456,Yes
ZZZ000204,5,C&I,0.767855469,0.978967763,805186.2262,0.614284375,0.177186623,90.13968845,0.293781329,0.82983786,1.490661738,1.224961746,0.834075828,B,Y237,Yes
ZZZ000205,1,C&I,0.526308493,0.262580628,1036973.282,0.421046794,0.952556644,109.7422979,0.194566328,8.975025371,0.637931184,1.044220211,0.759666866,C,Z009,Yes
ZZZ000206,1,CRE Permanent,0.732301884,0.111622197,1072163.923,0.585841507,0.377112663,100.5877274,0.81428436,3.064000199,3.386743504,1.003244817,0.842864132,C,Z009,Yes
ZZZ000207,4,CRE Permanent,,0.26174785,893242.0198,0.246132592,0.185325857,104.6872175,0.27903466,4.596386279,0.502527916,1.031659915,0.364786492,A,Y237,No
ZZZ000208,1,CRE Construction,,0.737252539,980215.0582,0.323338601,0.74457561,100.6156033,0.534033661,-8.508030976,1.075244655,1.079730419,0.469702567,A,Z009,Yes
ZZZ000209,2,CRE Construction,0.204402445,0.777424037,,0.163521956,0.156307797,112.444881,0.602203713,-2.784843119,1.224930886,1.006019442,0.336789914,B,X456,No
ZZZ000210,2,CRE Construction,0.985633088,0.540617974,1231044.12,0.788506471,0.337055445,116.1518845,0.339634243,-1.400214002,1.518413482,1.008961343,0.799128427,C,Z009,Yes
ZZZ000211,2,CRE Construction,0.566310757,0.526070453,999287.4006,0.453048606,0.612868872,97.66966204,0.334234863,-2.465671262,0.890933211,1.08094124,0.388121323,A,Y237,No
ZZZ000212,1,CRE Construction,0.280375145,0.336696758,991766.9648,0.224300116,0.010260955,108.5072149,0.321061182,-1.269731562,5.586268074,1.081172354,0.675665119,B,T982,No
ZZZ000213,4,C&I,0.185055723,0.106806682,,0.148044579,0.800069586,119.7875998,0.267503799,0.049260559,0.652553631,1.035220151,0.292925998,B,R567,No
ZZZ000214,1,CRE Permanent,,0.132612664,1144523.367,0.606449117,0.122496864,106.543985,0.759672348,-2.730353138,0.692119897,1.060121165,0.291585414,C,R567,Yes
ZZZ000215,1,CRE Permanent,0.566781281,0.362416263,1073238.511,0.453425025,0.256527904,103.6003315,0.589229737,-4.186220153,0.430345936,1.004458544,0.963809462,B,Z009,Yes
ZZZ000216,5,CRE Permanent,,0.863061311,894126.6141,0.745738857,0.831381459,91.6244252,0.548245058,-5.424269281,6.247165253,1.183414763,0.513822087,C,R567,Yes
ZZZ000217,2,CRE Permanent,0.638693316,0.802926864,1043998.426,0.510954653,0.994526658,100.2937131,0.824138517,-1.505498424,0.25055204,1.043407924,0.415460552,C,X456,No
ZZZ000218,1,CRE Construction,0.700748134,0.880331725,955539.8734,0.560598508,0.928882695,99.16951497,0.257150608,-3.350476018,7.099989405,1.078859438,0.902595245,B,X456,Yes
ZZZ000219,8,CRE Construction,0.479222469,0.146511006,911378.8212,0.383377975,0.867006674,85.66951643,0.137083306,-8.701261879,1.604974555,1.090892876,0.685072778,A,Z009,Yes
ZZZ000220,2,CRE Construction,0.850311916,0.94967398,1043810.201,0.680249533,0.426897331,93.92083134,0.028379071,2.463826083,4.178911593,1.059789802,0.892942927,B,R567,Yes
ZZZ000221,5,CRE Construction,0.422330675,0.841180645,856078.5241,0.33786454,0.408306487,94.10039861,0.037353953,-3.651932744,1.474613193,1.024358412,0.278366408,A,Z009,No
ZZZ000222,1,CRE Construction,0.031392123,0.421842925,1117407.614,0.025113698,0.278684773,101.2699902,0.990676225,0.037614367,3.138286474,1.283008914,0.070957498,B,X456,Yes
ZZZ000223,1,CRE Construction,0.258146648,0.195288141,1060457.851,0.206517319,0.65026394,104.7034134,0.97381469,2.386121315,1.083112135,1.131256542,0.231575524,B,X456,Yes
ZZZ000224,3,CRE Permanent,0.334844735,0.352244128,925865.4301,0.267875788,0.791345189,92.05954185,0.666599759,-10.29871506,0.316233331,1.020075323,0.43403324,A,X456,No
ZZZ000225,5,CRE Construction,,0.244697119,967024.9437,0.106839735,0.398151349,111.3677868,0.990660424,-0.404116175,3.02396517,1.06493197,0.040111323,B,Z009,Yes
ZZZ000226,5,CRE Construction,0.499546385,0.630382539,941754.7137,0.399637108,0.912937615,97.22795671,0.515652503,0.987780116,3.567250581,1.001126556,0.459562717,A,X456,Yes
ZZZ000227,2,C&I,0.802135633,0.758805965,993237.6283,0.641708506,0.212557597,106.471539,0.434555396,9.579999449,1.180367322,1.223943322,0.497321897,C,R567,Yes
ZZZ000228,2,CRE Permanent,,0.957126481,938058.3839,0.269722595,0.66485224,109.5242014,0.515284232,2.541545516,0.688846351,1.038288362,0.125166591,A,T982,No
ZZZ000229,1,C&I,0.508920615,0.521277234,990718.6517,0.407136492,0.786816737,107.6957192,0.068996846,-6.050084932,0.210567831,1.023766535,0.052194212,B,X456,No
ZZZ000230,5,C&I,0.494438562,0.091704779,1008556.802,0.395550849,0.262309724,87.07084227,0.759580791,-7.572454365,1.55566603,1.021837083,0.115000807,B,Y237,Yes
ZZZ000231,7,CRE Construction,0.797052904,0.42683681,765387.7522,0.637642323,0.09098922,100.8455251,0.305161523,-4.81182222,1.215707374,1.529987397,0.956347085,A,X456,Yes
ZZZ000232,4,C&I,0.566958895,0.080103819,985886.7954,0.453567116,0.53508257,101.9515287,0.698080446,-8.321545223,0.545368593,1.003198476,0.221275971,B,R567,Yes
ZZZ000233,5,C&I,0.106696818,0.330019375,952569.6025,0.085357454,0.69904042,115.6771178,0.909502697,0.796530159,0.529218163,1.342573283,0.617476416,B,Z009,No
ZZZ000234,3,CRE Construction,0.807648445,0.41461861,,0.646118756,0.162693604,102.1742119,0.219599093,1.072167997,0.979498327,1.012363604,0.873568423,C,Z009,Yes
ZZZ000235,4,CRE Permanent,0.567112071,0.799423536,942386.7741,0.453689657,0.282400689,100.7946556,0.504376278,2.426918221,1.57963065,1.038736464,0.113757104,A,Z009,Yes
ZZZ000236,4,C&I,0.212240928,0.431310705,893127.5873,0.169792742,0.272728319,91.75366928,0.653141803,4.353246906,0.631105618,1.144192896,0.136722545,B,T982,Yes
ZZZ000237,1,C&I,0.749579255,0.837762387,1139207.418,0.599663404,0.535487056,118.3640286,0.810958326,-1.74411097,0.510409966,1.0619702,0.24521806,B,X456,No
ZZZ000238,5,C&I,0.30721835,0.134605787,959605.7547,0.24577468,0.616284984,90.5614509,0.682751422,-8.284092015,0.198576113,1.085670651,0.528211685,C,Y237,Yes
ZZZ000239,2,CRE Construction,0.489518443,0.8430112,953954.3268,0.391614755,0.463034384,111.7907378,0.331091373,-1.789773273,1.021210099,1.022548138,0.809718105,A,R567,Yes
ZZZ000240,3,C&I,0.989709893,0.727664686,928309.4257,0.791767914,0.021424143,94.69240716,0.564179832,1.620348963,0.545804223,1.031811661,0.221714954,B,Y237,No
ZZZ000241,1,C&I,0.424109178,0.108169962,1055357.113,0.339287343,0.711728695,97.02917381,0.162534293,-1.922662033,0.675459994,1.117038691,0.876045473,A,X456,No
ZZZ000242,6,CRE Construction,0.244403005,0.747913508,806721.4029,0.195522404,0.642407581,115.6057091,0.499416029,5.059131384,0.092299631,1.31234104,0.773053184,B,Z009,Yes
ZZZ000243,2,CRE Construction,0.217134715,0.131559881,1029912.397,0.173707772,0.810665305,114.5154261,0.940048074,-8.371412438,1.001392808,1.002195886,0.835212523,C,T982,Yes
ZZZ000244,1,CRE Construction,0.689117507,0.568652041,1025970.82,0.551294005,0.4925614,93.39006449,0.950182699,-0.829075697,0.997905744,1.167780379,0.190557204,C,Z009,Yes
ZZZ000245,1,CRE Permanent,0.980212709,0.646159478,1124653.942,0.784170167,0.398733264,89.19269564,0.139938681,-3.763121451,0.588416769,1.145041715,0.365553596,A,Y237,No
ZZZ000246,5,C&I,0.477033039,0.641594526,925367.2291,0.381626431,0.921057796,91.56913348,0.532313784,3.690199115,0.627210452,1.334726604,0.63717403,A,X456,No
ZZZ000247,1,CRE Permanent,0.773523622,0.189510292,1062893.277,0.618818898,0.957486855,117.4288056,0.619861812,9.916491936,3.549530004,1.021694203,0.156959809,A,X456,Yes
ZZZ000248,1,CRE Permanent,0.574312945,0.933352854,976541.9949,0.459450356,0.380350775,94.47708531,0.145531904,4.516713465,0.710056396,1.026323963,0.536861331,A,Z009,Yes
ZZZ000249,5,CRE Construction,0.965939701,0.931902251,876835.273,0.77275176,0.78002748,98.79773893,0.948990962,1.722060619,1.436326197,1.007427476,0.900854651,C,R567,Yes
ZZZ000250,3,CRE Construction,0.796923841,0.298945818,932823.0453,0.637539073,0.172933532,104.3036258,0.243285736,-1.740525178,0.98187917,1.069900499,0.765224823,B,X456,Yes
ZZZ000251,3,C&I,0.531905087,0.105338843,974643.1339,0.42552407,0.908546955,104.9231929,0.164250105,4.388944276,0.57663711,1.284090755,0.900724026,B,Y237,No
ZZZ000252,4,C&I,0.596623761,0.018649653,965894.9644,0.477299009,0.249019302,109.2386339,0.50643163,0.40489445,0.211307215,1.070009283,0.498389036,C,T982,No
ZZZ000253,1,CRE Permanent,0.263886474,0.204467474,1050902.194,0.211109179,0.701847068,86.46027257,0.505003606,1.616851966,1.660710729,1.158362814,0.902786762,B,X456,No
ZZZ000254,2,CRE Permanent,0.279542709,0.202861782,1014296.373,0.223634167,0.843936919,117.4372312,0.773448373,4.820029905,1.304057363,1.163968499,0.892074124,C,R567,No
ZZZ000255,3,CRE Construction,0.065103244,0.1307912,941817.7132,0.052082595,0.519892256,103.2239245,0.853177315,1.412757896,0.417126874,1.157112993,0.029374887,A,Y237,Yes
ZZZ000256,5,CRE Permanent,,0.759675545,929094.3287,0.450465077,0.317048605,94.31090961,0.326503166,-7.834694455,3.301950192,1.070761044,0.544319563,A,T982,No
ZZZ000257,2,CRE Construction,0.262355682,0.567921393,990646.9173,0.209884546,0.783201572,83.37210761,0.708227307,-3.521280997,2.032465243,1.273188592,0.51551663,A,Z009,No
ZZZ000258,5,CRE Permanent,,0.446582302,803127.1185,0.002625865,0.170661382,92.50468977,0.561722417,5.535949582,1.58695996,1.062349151,0.586021107,C,X456,No
ZZZ000259,1,CRE Construction,0.589516544,0.521559655,1088037.606,0.471613235,0.532028933,110.7578472,0.535081227,3.432838263,0.931898957,1.108334274,0.508159878,B,Y237,No
ZZZ000260,3,CRE Construction,0.520051165,0.066139984,1043530.984,0.416040932,0.078976139,97.28656604,0.59919916,6.3166664,5.182047513,1.011744131,0.483804756,C,Z009,Yes
ZZZ000261,7,CRE Permanent,0.844634735,0.10988544,920517.201,0.675707788,0.851029628,112.8615866,0.44633776,1.859391121,0.52945043,1.025494452,0.990791634,A,Y237,No
ZZZ000262,1,CRE Permanent,0.029556814,0.069530394,,0.023645451,0.294576807,90.89658773,0.37170373,-6.807108286,0.931419745,1.416789028,0.184350362,C,T982,No
ZZZ000263,1,CRE Permanent,,0.113848591,1135894.924,0.479815479,0.110557188,77.85382555,0.929723184,3.732760629,1.786352445,1.06080093,0.73599612,C,R567,Yes
ZZZ000264,1,CRE Construction,0.26841977,0.133854578,1093239.85,0.214735816,0.171778865,122.5814445,0.762899055,-0.582905837,2.058039587,1.042458583,0.94107049,C,R567,No
ZZZ000265,2,C&I,0.120608904,0.933112829,905139.4008,0.096487124,0.109588563,112.0721253,0.67586952,-6.570083763,9.078729972,1.691549664,0.953706004,A,Z009,No
ZZZ000266,2,CRE Construction,0.100705462,0.270964101,1040337.875,0.080564369,0.093739534,96.11948943,0.886311099,-3.595620466,0.577198891,1.505659235,0.060070151,A,Z009,No
ZZZ000267,1,CRE Construction,0.74816114,0.965708087,983854.4162,0.598528912,0.929567075,95.28225923,0.604042251,-0.031997747,2.266306155,1.08215562,0.191144567,C,T982,No
ZZZ000268,1,C&I,0.015960629,0.468985482,997569.9914,0.012768503,0.540429549,94.2130772,0.070902059,3.422441596,2.936336563,1.117859692,0.18397095,C,X456,Yes
ZZZ000269,2,CRE Permanent,0.049461146,0.316239225,1053029.764,0.039568917,0.088192601,104.9431686,0.22792301,1.018840555,0.310347399,1.280925071,0.123450311,A,R567,No
ZZZ000270,6,CRE Permanent,0.747623786,0.770408529,836428.2695,0.598099029,0.380557645,90.19860162,0.803020285,-5.095644803,1.122720151,1.114209363,0.159368896,C,X456,No
ZZZ000271,1,CRE Permanent,0.357237664,0.074302286,1275457.057,0.285790131,0.457279152,104.7061075,0.346186325,3.269221085,0.857455699,1.005589761,0.460635962,A,T982,No
ZZZ000272,1,C&I,0.758958196,0.373024373,1054357.361,0.607166557,0.214826481,90.95726134,0.939619843,1.476202932,4.025815067,1.035944344,0.352675107,A,R567,No
ZZZ000273,2,CRE Permanent,0.375956343,0.639111256,1014698.166,0.300765074,0.831646743,105.7190992,0.689052297,2.984724732,0.486135209,1.05784588,0.277330556,C,R567,No
ZZZ000274,2,CRE Permanent,0.799462709,0.290427214,1142543.658,0.639570167,0.482529043,110.3683191,0.379786749,0.215104888,0.359084779,1.036911293,0.961432863,A,Y237,Yes
ZZZ000275,4,CRE Permanent,0.025692766,0.326652661,868804.0417,0.020554212,0.453753714,91.14598275,0.492785923,1.427861447,0.527873706,1.047410417,0.550651118,A,X456,Yes
